법정동코드,통계년월,시도명,시군구명,읍면동명,리명,계,남자,여자
4150032024,2025-08-31,경기도,이천시,백사면,송말리,0,0,0
4150032025,2025-08-31,경기도,이천시,백사면,신대리,0,0,0
4150032026,2025-08-31,경기도,이천시,백사면,모전리,3,3,0
4150032027,2025-08-31,경기도,이천시,백사면,도지리,0,0,0
4150032028,2025-08-31,경기도,이천시,백사면,조읍리,1,1,0
4150032029,2025-08-31,경기도,이천시,백사면,우곡리,0,0,0
4150032030,2025-08-31,경기도,이천시,백사면,내촌리,0,0,0
4150032031,2025-08-31,경기도,이천시,백사면,상용리,0,0,0
4150032032,2025-08-31,경기도,이천시,백사면,백우리,0,0,0
4150033021,2025-08-31,경기도,이천시,호법면,유산리,1,0,1
4150033022,2025-08-31,경기도,이천시,호법면,안평리,0,0,0
4150033023,2025-08-31,경기도,이천시,호법면,후안리,0,0,0
4150033024,2025-08-31,경기도,이천시,호법면,단천리,0,0,0
4150033025,2025-08-31,경기도,이천시,호법면,매곡리,0,0,0
4150033026,2025-08-31,경기도,이천시,호법면,동산리,0,0,0
4150033027,2025-08-31,경기도,이천시,호법면,주박리,0,0,0
4150033028,2025-08-31,경기도,이천시,호법면,주미리,0,0,0
4150033029,2025-08-31,경기도,이천시,호법면,송갈리,0,0,0
4150034021,2025-08-31,경기도,이천시,마장면,오천리,4,1,3
4150034022,2025-08-31,경기도,이천시,마장면,양촌리,5,1,4
4150034023,2025-08-31,경기도,이천시,마장면,관리,1,1,0
4150034024,2025-08-31,경기도,이천시,마장면,회억리,0,0,0
4150034025,2025-08-31,경기도,이천시,마장면,장암리,0,0,0
4150034026,2025-08-31,경기도,이천시,마장면,목리,0,0,0
4150034027,2025-08-31,경기도,이천시,마장면,표교리,0,0,0
4150034028,2025-08-31,경기도,이천시,마장면,이치리,0,0,0
4150034029,2025-08-31,경기도,이천시,마장면,각평리,0,0,0
4150034030,2025-08-31,경기도,이천시,마장면,덕평리,0,0,0
4150034031,2025-08-31,경기도,이천시,마장면,이평리,0,0,0
4150034032,2025-08-31,경기도,이천시,마장면,해월리,0,0,0
4150034033,2025-08-31,경기도,이천시,마장면,작촌리,0,0,0
4150035025,2025-08-31,경기도,이천시,대월면,초지리,0,0,0
4150035026,2025-08-31,경기도,이천시,대월면,사동리,6,4,2
4150035027,2025-08-31,경기도,이천시,대월면,대대리,0,0,0
4150035028,2025-08-31,경기도,이천시,대월면,대흥리,0,0,0
4150035029,2025-08-31,경기도,이천시,대월면,도리리,0,0,0
4150035030,2025-08-31,경기도,이천시,대월면,구시리,0,0,0
4150035031,2025-08-31,경기도,이천시,대월면,군량리,0,0,0
4150035032,2025-08-31,경기도,이천시,대월면,송라리,0,0,0
4150035033,2025-08-31,경기도,이천시,대월면,장평리,0,0,0
4150035034,2025-08-31,경기도,이천시,대월면,부필리,0,0,0
4150036021,2025-08-31,경기도,이천시,모가면,진가리,0,0,0
4150036022,2025-08-31,경기도,이천시,모가면,서경리,0,0,0
4150036023,2025-08-31,경기도,이천시,모가면,산내리,0,0,0
4150036024,2025-08-31,경기도,이천시,모가면,송곡리,0,0,0
4150036025,2025-08-31,경기도,이천시,모가면,소사리,0,0,0
4150036026,2025-08-31,경기도,이천시,모가면,양평리,0,0,0
4150036027,2025-08-31,경기도,이천시,모가면,원두리,0,0,0
4150036028,2025-08-31,경기도,이천시,모가면,소고리,0,0,0
4150036029,2025-08-31,경기도,이천시,모가면,신갈리,0,0,0
4150036030,2025-08-31,경기도,이천시,모가면,어농리,0,0,0
4150036031,2025-08-31,경기도,이천시,모가면,두미리,0,0,0
4150037021,2025-08-31,경기도,이천시,설성면,금당리,0,0,0
4150037022,2025-08-31,경기도,이천시,설성면,장능리,0,0,0
4150037023,2025-08-31,경기도,이천시,설성면,행죽리,0,0,0
4150037024,2025-08-31,경기도,이천시,설성면,제요리,0,0,0
4150037025,2025-08-31,경기도,이천시,설성면,신필리,0,0,0
4150037026,2025-08-31,경기도,이천시,설성면,장천리,0,0,0
4150037027,2025-08-31,경기도,이천시,설성면,자석리,0,0,0
4150037028,2025-08-31,경기도,이천시,설성면,암산리,0,0,0
4150037029,2025-08-31,경기도,이천시,설성면,송계리,0,0,0
4150037030,2025-08-31,경기도,이천시,설성면,상봉리,0,0,0
4150037031,2025-08-31,경기도,이천시,설성면,수산리,0,0,0
4150037032,2025-08-31,경기도,이천시,설성면,대죽리,0,0,0
4150038021,2025-08-31,경기도,이천시,율면,고당리,0,0,0
4150038022,2025-08-31,경기도,이천시,율면,신추리,0,0,0
4150038023,2025-08-31,경기도,이천시,율면,본죽리,0,0,0
4150038024,2025-08-31,경기도,이천시,율면,북두리,0,0,0
4150038025,2025-08-31,경기도,이천시,율면,산양리,0,0,0
4150038026,2025-08-31,경기도,이천시,율면,석산리,0,0,0
4150038027,2025-08-31,경기도,이천시,율면,산성리,0,0,0
4150038028,2025-08-31,경기도,이천시,율면,오성리,0,0,0
4150038029,2025-08-31,경기도,이천시,율면,월포리,0,0,0
4150038030,2025-08-31,경기도,이천시,율면,총곡리,0,0,0
4155010100,2025-08-31,경기도,안성시,봉산동,,0,0,0
4155010200,2025-08-31,경기도,안성시,숭인동,,0,0,0
4155010300,2025-08-31,경기도,안성시,영동,,1,0,1
4155010400,2025-08-31,경기도,안성시,봉남동,,0,0,0
4155010500,2025-08-31,경기도,안성시,구포동,,0,0,0
4155010600,2025-08-31,경기도,안성시,동본동,,0,0,0
4155010700,2025-08-31,경기도,안성시,명륜동,,0,0,0
4155010800,2025-08-31,경기도,안성시,옥천동,,0,0,0
4155010900,2025-08-31,경기도,안성시,낙원동,,0,0,0
4155011000,2025-08-31,경기도,안성시,창전동,,0,0,0
4155011100,2025-08-31,경기도,안성시,성남동,,0,0,0
4155011200,2025-08-31,경기도,안성시,신흥동,,0,0,0
4155011300,2025-08-31,경기도,안성시,인지동,,0,0,0
4155011400,2025-08-31,경기도,안성시,금산동,,0,0,0
4155011500,2025-08-31,경기도,안성시,연지동,,0,0,0
4155011600,2025-08-31,경기도,안성시,대천동,,0,0,0
4155011700,2025-08-31,경기도,안성시,서인동,,0,0,0
4155011800,2025-08-31,경기도,안성시,석정동,,5,1,4
4155011900,2025-08-31,경기도,안성시,아양동,,3,2,1
4155012000,2025-08-31,경기도,안성시,금석동,,0,0,0
4155012100,2025-08-31,경기도,안성시,계동,,0,0,0
4155012200,2025-08-31,경기도,안성시,옥산동,,2,1,1
4155012300,2025-08-31,경기도,안성시,사곡동,,0,0,0
4155012400,2025-08-31,경기도,안성시,도기동,,0,0,0
4155012500,2025-08-31,경기도,안성시,당왕동,,11,7,4
4155012600,2025-08-31,경기도,안성시,가사동,,1,1,0
4155012700,2025-08-31,경기도,안성시,가현동,,0,0,0
4155012800,2025-08-31,경기도,안성시,신건지동,,0,0,0
4155012900,2025-08-31,경기도,안성시,신소현동,,0,0,0
4155013000,2025-08-31,경기도,안성시,신모산동,,0,0,0
4155013100,2025-08-31,경기도,안성시,현수동,,0,0,0
4155013200,2025-08-31,경기도,안성시,발화동,,0,0,0
4155013300,2025-08-31,경기도,안성시,중리동,,1,1,0
4155025021,2025-08-31,경기도,안성시,공도읍,양기리,6,6,0
4155025022,2025-08-31,경기도,안성시,공도읍,웅교리,0,0,0
4155025023,2025-08-31,경기도,안성시,공도읍,신두리,0,0,0
4155025024,2025-08-31,경기도,안성시,공도읍,중복리,0,0,0
4155025025,2025-08-31,경기도,안성시,공도읍,용두리,9,2,7
4155025026,2025-08-31,경기도,안성시,공도읍,승두리,14,8,6
4155025027,2025-08-31,경기도,안성시,공도읍,건천리,0,0,0
4155025028,2025-08-31,경기도,안성시,공도읍,불당리,0,0,0
4155025029,2025-08-31,경기도,안성시,공도읍,만정리,9,4,5
4155025030,2025-08-31,경기도,안성시,공도읍,마정리,0,0,0
4155025031,2025-08-31,경기도,안성시,공도읍,진사리,5,4,1
4155031000,2025-08-31,경기도,안성시,보개면,,0,0,0
4155031021,2025-08-31,경기도,안성시,보개면,적가리,0,0,0
4155031022,2025-08-31,경기도,안성시,보개면,기좌리,0,0,0
4155031023,2025-08-31,경기도,안성시,보개면,북좌리,0,0,0
4155031024,2025-08-31,경기도,안성시,보개면,상삼리,0,0,0
4155031025,2025-08-31,경기도,안성시,보개면,신장리,0,0,0
4155031026,2025-08-31,경기도,안성시,보개면,양복리,0,0,0
4155031027,2025-08-31,경기도,안성시,보개면,오두리,0,0,0
4155031028,2025-08-31,경기도,안성시,보개면,이전리,0,0,0
4155031029,2025-08-31,경기도,안성시,보개면,불현리,0,0,0
4155031030,2025-08-31,경기도,안성시,보개면,내방리,0,0,0
4155031031,2025-08-31,경기도,안성시,보개면,동신리,0,0,0
4155031032,2025-08-31,경기도,안성시,보개면,곡천리,0,0,0
4155031033,2025-08-31,경기도,안성시,보개면,복평리,0,0,0
4155031034,2025-08-31,경기도,안성시,보개면,구사리,0,0,0
4155031035,2025-08-31,경기도,안성시,보개면,가율리,0,0,0
4155031036,2025-08-31,경기도,안성시,보개면,신안리,0,0,0
4155031037,2025-08-31,경기도,안성시,보개면,동평리,0,0,0
4155031038,2025-08-31,경기도,안성시,보개면,남풍리,0,0,0
4155031039,2025-08-31,경기도,안성시,보개면,북가현리,0,0,0
4155032021,2025-08-31,경기도,안성시,금광면,내우리,0,0,0
4155032022,2025-08-31,경기도,안성시,금광면,개산리,0,0,0
4155032023,2025-08-31,경기도,안성시,금광면,장죽리,0,0,0
4155032024,2025-08-31,경기도,안성시,금광면,상중리,0,0,0
4155032025,2025-08-31,경기도,안성시,금광면,금광리,0,0,0
4155032026,2025-08-31,경기도,안성시,금광면,현곡리,0,0,0
4155032027,2025-08-31,경기도,안성시,금광면,삼흥리,0,0,0
4155032028,2025-08-31,경기도,안성시,금광면,사흥리,0,0,0
4155032029,2025-08-31,경기도,안성시,금광면,오흥리,0,0,0
4155032030,2025-08-31,경기도,안성시,금광면,한운리,0,0,0
4155032031,2025-08-31,경기도,안성시,금광면,오산리,0,0,0
4155032032,2025-08-31,경기도,안성시,금광면,옥정리,0,0,0
4155032033,2025-08-31,경기도,안성시,금광면,석하리,0,0,0
4155032034,2025-08-31,경기도,안성시,금광면,신양복리,3,2,1
4155033021,2025-08-31,경기도,안성시,서운면,인리,0,0,0
4155033022,2025-08-31,경기도,안성시,서운면,청용리,0,0,0
4155033023,2025-08-31,경기도,안성시,서운면,송정리,0,0,0
4155033024,2025-08-31,경기도,안성시,서운면,신촌리,0,0,0
4155033025,2025-08-31,경기도,안성시,서운면,산평리,0,0,0
4155033026,2025-08-31,경기도,안성시,서운면,현매리,1,0,1
4155033027,2025-08-31,경기도,안성시,서운면,동촌리,0,0,0
4155033028,2025-08-31,경기도,안성시,서운면,신흥리,0,0,0
4155033029,2025-08-31,경기도,안성시,서운면,신능리,0,0,0
4155033030,2025-08-31,경기도,안성시,서운면,신기리,0,0,0
4155033031,2025-08-31,경기도,안성시,서운면,송산리,0,0,0
4155033032,2025-08-31,경기도,안성시,서운면,오촌리,0,0,0
4155033033,2025-08-31,경기도,안성시,서운면,양촌리,0,0,0
4155033034,2025-08-31,경기도,안성시,서운면,북산리,0,0,0
4155034021,2025-08-31,경기도,안성시,미양면,구례리,0,0,0
4155034022,2025-08-31,경기도,안성시,미양면,계륵리,0,0,0
4155034023,2025-08-31,경기도,안성시,미양면,개정리,0,0,0
4155034024,2025-08-31,경기도,안성시,미양면,신계리,0,0,0
4155034025,2025-08-31,경기도,안성시,미양면,법전리,0,0,0
4155034026,2025-08-31,경기도,안성시,미양면,용두리,0,0,0
4155034027,2025-08-31,경기도,안성시,미양면,고지리,0,0,0
4155034028,2025-08-31,경기도,안성시,미양면,정동리,0,0,0
4155034029,2025-08-31,경기도,안성시,미양면,구수리,0,0,0
4155034030,2025-08-31,경기도,안성시,미양면,진촌리,0,0,0
4155034031,2025-08-31,경기도,안성시,미양면,갈전리,0,0,0
4155034032,2025-08-31,경기도,안성시,미양면,양지리,0,0,0
4155034033,2025-08-31,경기도,안성시,미양면,보체리,0,0,0
4155034034,2025-08-31,경기도,안성시,미양면,신기리,0,0,0
4155034035,2025-08-31,경기도,안성시,미양면,강덕리,0,0,0
4155034036,2025-08-31,경기도,안성시,미양면,후평리,0,0,0
4155034037,2025-08-31,경기도,안성시,미양면,마산리,0,0,0
4155034038,2025-08-31,경기도,안성시,미양면,양변리,1,1,0
4155035021,2025-08-31,경기도,안성시,대덕면,소현리,0,0,0
4155035022,2025-08-31,경기도,안성시,대덕면,토현리,0,0,0
4155035023,2025-08-31,경기도,안성시,대덕면,모산리,0,0,0
4155035024,2025-08-31,경기도,안성시,대덕면,보동리,0,0,0
4155035025,2025-08-31,경기도,안성시,대덕면,명당리,0,0,0
4155035026,2025-08-31,경기도,안성시,대덕면,진현리,0,0,0
4155035027,2025-08-31,경기도,안성시,대덕면,건지리,1,1,0
4155035028,2025-08-31,경기도,안성시,대덕면,내리,0,0,0
4155035029,2025-08-31,경기도,안성시,대덕면,대농리,0,0,0
4155035030,2025-08-31,경기도,안성시,대덕면,죽리,0,0,0
4155035031,2025-08-31,경기도,안성시,대덕면,신령리,6,2,4
4155035032,2025-08-31,경기도,안성시,대덕면,무능리,0,0,0
4155035033,2025-08-31,경기도,안성시,대덕면,소내리,0,0,0
4155035034,2025-08-31,경기도,안성시,대덕면,삼한리,1,0,1
4155036021,2025-08-31,경기도,안성시,양성면,동항리,0,0,0
4155036022,2025-08-31,경기도,안성시,양성면,구장리,0,0,0
4155036023,2025-08-31,경기도,안성시,양성면,석화리,0,0,0
4155036024,2025-08-31,경기도,안성시,양성면,추곡리,0,0,0
4155036025,2025-08-31,경기도,안성시,양성면,조일리,0,0,0
4155036026,2025-08-31,경기도,안성시,양성면,도곡리,0,0,0
4155036027,2025-08-31,경기도,안성시,양성면,산정리,0,0,0
4155036028,2025-08-31,경기도,안성시,양성면,이현리,0,0,0
4155036029,2025-08-31,경기도,안성시,양성면,장서리,0,0,0
4155036030,2025-08-31,경기도,안성시,양성면,난실리,0,0,0
4155036031,2025-08-31,경기도,안성시,양성면,노곡리,0,0,0
4155036032,2025-08-31,경기도,안성시,양성면,미산리,0,0,0
4155036033,2025-08-31,경기도,안성시,양성면,방축리,0,0,0
4155036034,2025-08-31,경기도,안성시,양성면,필산리,0,0,0
4155036035,2025-08-31,경기도,안성시,양성면,덕봉리,0,0,0
4155036036,2025-08-31,경기도,안성시,양성면,명목리,0,0,0
4155036037,2025-08-31,경기도,안성시,양성면,삼암리,0,0,0
4155036038,2025-08-31,경기도,안성시,양성면,방신리,0,0,0
4155038021,2025-08-31,경기도,안성시,원곡면,성은리,0,0,0
4155038022,2025-08-31,경기도,안성시,원곡면,칠곡리,0,0,0
4155038023,2025-08-31,경기도,안성시,원곡면,지문리,0,0,0
4155038024,2025-08-31,경기도,안성시,원곡면,산하리,0,0,0
4155038025,2025-08-31,경기도,안성시,원곡면,내가천리,0,0,0
4155038026,2025-08-31,경기도,안성시,원곡면,외가천리,2,2,0
4155038027,2025-08-31,경기도,안성시,원곡면,반제리,0,0,0
4155038028,2025-08-31,경기도,안성시,원곡면,성주리,0,0,0
4155039021,2025-08-31,경기도,안성시,일죽면,월정리,0,0,0
4155039022,2025-08-31,경기도,안성시,일죽면,주천리,0,0,0
4155039023,2025-08-31,경기도,안성시,일죽면,죽림리,0,0,0
4155039024,2025-08-31,경기도,안성시,일죽면,가리,0,0,0
4155039025,2025-08-31,경기도,안성시,일죽면,산북리,0,0,0
4155039026,2025-08-31,경기도,안성시,일죽면,당촌리,0,0,0
4155039027,2025-08-31,경기도,안성시,일죽면,방초리,0,0,0
4155039028,2025-08-31,경기도,안성시,일죽면,송천리,0,0,0
4155039029,2025-08-31,경기도,안성시,일죽면,고은리,0,0,0
4155039030,2025-08-31,경기도,안성시,일죽면,화곡리,0,0,0
4155039031,2025-08-31,경기도,안성시,일죽면,능국리,0,0,0
4155039032,2025-08-31,경기도,안성시,일죽면,신흥리,0,0,0
4155039033,2025-08-31,경기도,안성시,일죽면,금산리,0,0,0
4155039034,2025-08-31,경기도,안성시,일죽면,장암리,0,0,0
4155039035,2025-08-31,경기도,안성시,일죽면,화봉리,0,0,0
4155040021,2025-08-31,경기도,안성시,죽산면,죽산리,0,0,0
4155040022,2025-08-31,경기도,안성시,죽산면,매산리,0,0,0
4155040023,2025-08-31,경기도,안성시,죽산면,장원리,0,0,0
4155040024,2025-08-31,경기도,안성시,죽산면,두현리,1,0,1
4155040025,2025-08-31,경기도,안성시,죽산면,장능리,0,0,0
4155040026,2025-08-31,경기도,안성시,죽산면,장계리,0,0,0
4155040027,2025-08-31,경기도,안성시,죽산면,용설리,0,0,0
4155040028,2025-08-31,경기도,안성시,죽산면,칠장리,0,0,0
4155040029,2025-08-31,경기도,안성시,죽산면,당목리,0,0,0
4155040030,2025-08-31,경기도,안성시,죽산면,두교리,0,0,0
4155041021,2025-08-31,경기도,안성시,삼죽면,내장리,0,0,0
4155041022,2025-08-31,경기도,안성시,삼죽면,율곡리,0,0,0
4155041023,2025-08-31,경기도,안성시,삼죽면,용월리,1,0,1
4155041024,2025-08-31,경기도,안성시,삼죽면,덕산리,0,0,0
4155041025,2025-08-31,경기도,안성시,삼죽면,배태리,0,0,0
4155041026,2025-08-31,경기도,안성시,삼죽면,내강리,1,1,0
4155041027,2025-08-31,경기도,안성시,삼죽면,진촌리,0,0,0
4155041028,2025-08-31,경기도,안성시,삼죽면,미장리,0,0,0
4155041029,2025-08-31,경기도,안성시,삼죽면,마전리,0,0,0
4155041030,2025-08-31,경기도,안성시,삼죽면,기솔리,0,0,0
4155042021,2025-08-31,경기도,안성시,고삼면,쌍지리,0,0,0
4155042022,2025-08-31,경기도,안성시,고삼면,신창리,0,0,0
4155042023,2025-08-31,경기도,안성시,고삼면,대갈리,0,0,0
4155042024,2025-08-31,경기도,안성시,고삼면,가유리,0,0,0
4155042025,2025-08-31,경기도,안성시,고삼면,삼은리,0,0,0
4155042026,2025-08-31,경기도,안성시,고삼면,봉산리,0,0,0
4155042027,2025-08-31,경기도,안성시,고삼면,월향리,0,0,0
4157010100,2025-08-31,경기도,김포시,북변동,,3,1,2
4157010200,2025-08-31,경기도,김포시,걸포동,,11,7,4
4157010300,2025-08-31,경기도,김포시,운양동,,18,8,10
4157010400,2025-08-31,경기도,김포시,장기동,,26,11,15
4157010500,2025-08-31,경기도,김포시,감정동,,11,7,4
4157010600,2025-08-31,경기도,김포시,사우동,,8,5,3
4157010700,2025-08-31,경기도,김포시,풍무동,,22,10,12
4157010800,2025-08-31,경기도,김포시,마산동,,22,15,7
4157010900,2025-08-31,경기도,김포시,구래동,,32,19,13
4157025021,2025-08-31,경기도,김포시,통진읍,도사리,0,0,0
4157025022,2025-08-31,경기도,김포시,통진읍,마송리,11,5,6
4157025023,2025-08-31,경기도,김포시,통진읍,서암리,0,0,0
4157025024,2025-08-31,경기도,김포시,통진읍,수참리,0,0,0
4157025025,2025-08-31,경기도,김포시,통진읍,가현리,0,0,0
4157025026,2025-08-31,경기도,김포시,통진읍,동을산리,0,0,0
4157025027,2025-08-31,경기도,김포시,통진읍,귀전리,0,0,0
4157025028,2025-08-31,경기도,김포시,통진읍,고정리,0,0,0
4157025029,2025-08-31,경기도,김포시,통진읍,옹정리,0,0,0
4157025321,2025-08-31,경기도,김포시,고촌읍,향산리,2,2,0
4157025322,2025-08-31,경기도,김포시,고촌읍,풍곡리,1,1,0
4157025323,2025-08-31,경기도,김포시,고촌읍,태리,0,0,0
4157025324,2025-08-31,경기도,김포시,고촌읍,신곡리,16,11,5
4157025325,2025-08-31,경기도,김포시,고촌읍,전호리,0,0,0
4157025621,2025-08-31,경기도,김포시,양촌읍,양곡리,12,7,5
4157025622,2025-08-31,경기도,김포시,양촌읍,누산리,0,0,0
4157025623,2025-08-31,경기도,김포시,양촌읍,석모리,0,0,0
4157025624,2025-08-31,경기도,김포시,양촌읍,구래리,0,0,0
4157025625,2025-08-31,경기도,김포시,양촌읍,대포리,0,0,0
4157025626,2025-08-31,경기도,김포시,양촌읍,학운리,0,0,0
4157025627,2025-08-31,경기도,김포시,양촌읍,유현리,1,0,1
4157025628,2025-08-31,경기도,김포시,양촌읍,흥신리,1,0,1
4157034021,2025-08-31,경기도,김포시,대곶면,대능리,0,0,0
4157034022,2025-08-31,경기도,김포시,대곶면,대벽리,0,0,0
4157034023,2025-08-31,경기도,김포시,대곶면,약암리,0,0,0
4157034024,2025-08-31,경기도,김포시,대곶면,상마리,0,0,0
4157034025,2025-08-31,경기도,김포시,대곶면,율생리,1,0,1
4157034026,2025-08-31,경기도,김포시,대곶면,초원지리,0,0,0
4157034027,2025-08-31,경기도,김포시,대곶면,거물대리,0,0,0
4157034028,2025-08-31,경기도,김포시,대곶면,오니산리,0,0,0
4157034029,2025-08-31,경기도,김포시,대곶면,송마리,0,0,0
4157034030,2025-08-31,경기도,김포시,대곶면,석정리,0,0,0
4157034031,2025-08-31,경기도,김포시,대곶면,쇄암리,0,0,0
4157034032,2025-08-31,경기도,김포시,대곶면,신안리,0,0,0
4157034033,2025-08-31,경기도,김포시,대곶면,대명리,0,0,0
4157035021,2025-08-31,경기도,김포시,월곶면,군하리,0,0,0
4157035022,2025-08-31,경기도,김포시,월곶면,고막리,0,0,0
4157035023,2025-08-31,경기도,김포시,월곶면,갈산리,0,0,0
4157035024,2025-08-31,경기도,김포시,월곶면,고양리,0,0,0
4157035025,2025-08-31,경기도,김포시,월곶면,포내리,0,0,0
4157035026,2025-08-31,경기도,김포시,월곶면,성동리,0,0,0
4157035027,2025-08-31,경기도,김포시,월곶면,보구곶리,0,0,0
4157035028,2025-08-31,경기도,김포시,월곶면,용강리,0,0,0
4157035029,2025-08-31,경기도,김포시,월곶면,조강리,0,0,0
4157035030,2025-08-31,경기도,김포시,월곶면,개곡리,0,0,0
4157036021,2025-08-31,경기도,김포시,하성면,마곡리,0,0,0
4157036022,2025-08-31,경기도,김포시,하성면,석탄리,0,0,0
4157036023,2025-08-31,경기도,김포시,하성면,후평리,0,0,0
4157036024,2025-08-31,경기도,김포시,하성면,시암리,0,0,0
4157036025,2025-08-31,경기도,김포시,하성면,마조리,0,0,0
4157036026,2025-08-31,경기도,김포시,하성면,가금리,0,0,0
4157036027,2025-08-31,경기도,김포시,하성면,양택리,0,0,0
4157036028,2025-08-31,경기도,김포시,하성면,원산리,0,0,0
4157036029,2025-08-31,경기도,김포시,하성면,하사리,0,0,0
4157036030,2025-08-31,경기도,김포시,하성면,봉성리,0,0,0
4157036031,2025-08-31,경기도,김포시,하성면,전류리,0,0,0
4157036032,2025-08-31,경기도,김포시,하성면,마근포리,0,0,0
4159011600,2025-08-31,경기도,화성시,진안동,,10,5,5
4159011700,2025-08-31,경기도,화성시,병점동,,32,19,13
4159011800,2025-08-31,경기도,화성시,능동,,46,23,23
4159011900,2025-08-31,경기도,화성시,기산동,,9,5,4
4159012000,2025-08-31,경기도,화성시,반월동,,35,21,14
4159012100,2025-08-31,경기도,화성시,반정동,,9,2,7
4159012200,2025-08-31,경기도,화성시,황계동,,0,0,0
4159012300,2025-08-31,경기도,화성시,배양동,,0,0,0
4159012400,2025-08-31,경기도,화성시,기안동,,8,4,4
4159012500,2025-08-31,경기도,화성시,송산동,,5,2,3
4159012600,2025-08-31,경기도,화성시,안녕동,,12,6,6
4159012700,2025-08-31,경기도,화성시,반송동,,31,14,17
4159012800,2025-08-31,경기도,화성시,석우동,,10,3,7
4159012900,2025-08-31,경기도,화성시,오산동,,38,20,18
4159013000,2025-08-31,경기도,화성시,청계동,,41,23,18
4159013100,2025-08-31,경기도,화성시,영천동,,41,25,16
4159013200,2025-08-31,경기도,화성시,중동,,0,0,0
4159013300,2025-08-31,경기도,화성시,신동,,34,17,17
4159013400,2025-08-31,경기도,화성시,목동,,24,12,12
4159013500,2025-08-31,경기도,화성시,산척동,,30,10,20
4159013600,2025-08-31,경기도,화성시,장지동,,32,19,13
4159013700,2025-08-31,경기도,화성시,송동,,15,7,8
4159013800,2025-08-31,경기도,화성시,방교동,,0,0,0
4159013900,2025-08-31,경기도,화성시,금곡동,,0,0,0
4159014000,2025-08-31,경기도,화성시,새솔동,,12,7,5
4159025300,2025-08-31,경기도,화성시,봉담읍,,0,0,0
4159025321,2025-08-31,경기도,화성시,봉담읍,상리,17,5,12
4159025322,2025-08-31,경기도,화성시,봉담읍,내리,18,11,7
4159025323,2025-08-31,경기도,화성시,봉담읍,수영리,16,6,10
4159025324,2025-08-31,경기도,화성시,봉담읍,동화리,17,10,7
4159025325,2025-08-31,경기도,화성시,봉담읍,와우리,9,5,4
4159025326,2025-08-31,경기도,화성시,봉담읍,수기리,0,0,0
4159025327,2025-08-31,경기도,화성시,봉담읍,분천리,1,0,1
4159025328,2025-08-31,경기도,화성시,봉담읍,왕림리,0,0,0
4159025329,2025-08-31,경기도,화성시,봉담읍,세곡리,0,0,0
4159025330,2025-08-31,경기도,화성시,봉담읍,당하리,1,1,0
4159025331,2025-08-31,경기도,화성시,봉담읍,마하리,0,0,0
4159025332,2025-08-31,경기도,화성시,봉담읍,유리,0,0,0
4159025333,2025-08-31,경기도,화성시,봉담읍,덕리,0,0,0
4159025334,2025-08-31,경기도,화성시,봉담읍,덕우리,0,0,0
4159025335,2025-08-31,경기도,화성시,봉담읍,하가등리,1,1,0
4159025336,2025-08-31,경기도,화성시,봉담읍,상기리,0,0,0
4159025621,2025-08-31,경기도,화성시,우정읍,원안리,0,0,0
4159025622,2025-08-31,경기도,화성시,우정읍,호곡리,0,0,0
4159025623,2025-08-31,경기도,화성시,우정읍,운평리,0,0,0
4159025624,2025-08-31,경기도,화성시,우정읍,한각리,0,0,0
4159025625,2025-08-31,경기도,화성시,우정읍,멱우리,0,0,0
4159025626,2025-08-31,경기도,화성시,우정읍,화수리,0,0,0
4159025627,2025-08-31,경기도,화성시,우정읍,주곡리,0,0,0
4159025628,2025-08-31,경기도,화성시,우정읍,이화리,0,0,0
4159025629,2025-08-31,경기도,화성시,우정읍,석천리,0,0,0
4159025630,2025-08-31,경기도,화성시,우정읍,매향리,0,0,0
4159025631,2025-08-31,경기도,화성시,우정읍,화산리,0,0,0
4159025632,2025-08-31,경기도,화성시,우정읍,조암리,0,0,0
4159025633,2025-08-31,경기도,화성시,우정읍,국화리,0,0,0
4159025921,2025-08-31,경기도,화성시,향남읍,평리,1,1,0
4159025922,2025-08-31,경기도,화성시,향남읍,발안리,1,1,0
4159025923,2025-08-31,경기도,화성시,향남읍,제암리,0,0,0
4159025924,2025-08-31,경기도,화성시,향남읍,상신리,11,4,7
4159025925,2025-08-31,경기도,화성시,향남읍,구문천리,0,0,0
4159025926,2025-08-31,경기도,화성시,향남읍,하길리,15,10,5
4159025927,2025-08-31,경기도,화성시,향남읍,화리현리,0,0,0
4159025928,2025-08-31,경기도,화성시,향남읍,상두리,0,0,0
4159025929,2025-08-31,경기도,화성시,향남읍,백토리,0,0,0
4159025930,2025-08-31,경기도,화성시,향남읍,길성리,0,0,0
4159025931,2025-08-31,경기도,화성시,향남읍,요리,0,0,0
4159025932,2025-08-31,경기도,화성시,향남읍,수직리,0,0,0
4159025933,2025-08-31,경기도,화성시,향남읍,갈천리,0,0,0
4159025934,2025-08-31,경기도,화성시,향남읍,증거리,0,0,0
4159025935,2025-08-31,경기도,화성시,향남읍,송곡리,0,0,0
4159025936,2025-08-31,경기도,화성시,향남읍,동오리,0,0,0
4159025937,2025-08-31,경기도,화성시,향남읍,관리,0,0,0
4159025938,2025-08-31,경기도,화성시,향남읍,도이리,0,0,0
4159025939,2025-08-31,경기도,화성시,향남읍,행정리,7,2,5
4159025940,2025-08-31,경기도,화성시,향남읍,방축리,0,0,0
